20	You think so? I'm excited that he will enjoy the shirt!!	joy	strong_nod
20	You think so? I'm excited that he will enjoy the shirt!!	joy	nod
20	You think so? I'm excited that he will enjoy the shirt!!	joy	slow_breath
21	I hope so!	neutral	strong_nod
21	I hope so!	neutral	nod
21	I hope so!	neutral	slow_breath
21	I hope so!	joy	strong_nod
21	I hope so!	joy	nod
21	I hope so!	joy	slow_breath
22	We should grab one right now!	neutral	strong_nod
22	We should grab one right now!	neutral	nod
22	We should grab one right now!	neutral	slow_breath
22	We should grab one right now!	joy	strong_nod
22	We should grab one right now!	joy	nod
22	We should grab one right now!	joy	slow_breath
23	Awesome! I know just the place to get one.	neutral	strong_nod
23	Awesome! I know just the place to get one.	neutral	nod
23	Awesome! I know just the place to get one.	neutral	slow_breath
23	Awesome! I know just the place to get one.	joy	strong_nod
23	Awesome! I know just the place to get one.	joy	nod
23	Awesome! I know just the place to get one.	joy	slow_breath
24	Sweet! What color should I get?	neutral	strong_nod
24	Sweet! What color should I get?	neutral	nod
24	Sweet! What color should I get?	neutral	slow_breath
24	Sweet! What color should I get?	joy	strong_nod
24	Sweet! What color should I get?	joy	nod
24	Sweet! What color should I get?	joy	slow_breath
25	Great, I'm glad I could fit your picky expectations.	neutral	light_head_shake
25	Great, I'm glad I could fit your picky expectations.	neutral	strong_head_shake
25	Great, I'm glad I could fit your picky expectations.	neutral	slow_breath
25	Great, I'm glad I could fit your picky expectations.	anger	light_head_shake
25	Great, I'm glad I could fit your picky expectations.	anger	strong_head_shake
25	Great, I'm glad I could fit your picky expectations.	anger	slow_breath
26	thanks	neutral	light_head_shake
26	thanks	neutral	strong_head_shake
26	thanks	neutral	slow_breath
26	thanks	anger	light_head_shake
26	thanks	anger	strong_head_shake
26	thanks	anger	slow_breath
27	Yeah, I think he might actually like that.	neutral	strong_nod
27	Yeah, I think he might actually like that.	neutral	nod
27	Yeah, I think he might actually like that.	neutral	slow_breath
27	Yeah, I think he might actually like that.	joy	strong_nod
27	Yeah, I think he might actually like that.	joy	nod
27	Yeah, I think he might actually like that.	joy	slow_breath
29	I know, I think he will be super excited!	neutral	strong_nod
29	I know, I think he will be super excited!	neutral	nod
29	I know, I think he will be super excited!	neutral	slow_breath
29	I know, I think he will be super excited!	joy	strong_nod
29	I know, I think he will be super excited!	joy	nod
29	I know, I think he will be super excited!	joy	slow_breath
30	I think so too; but maybe something else would be better.	neutral	light_head_shake
30	I think so too; but maybe something else would be better.	neutral	strong_head_shake
30	I think so too; but maybe something else would be better.	neutral	slow_breath
30	I think so too; but maybe something else would be better.	anger	light_head_shake
30	I think so too; but maybe something else would be better.	anger	strong_head_shake
30	I think so too; but maybe something else would be better.	anger	slow_breath
31	Eh, I'm not so sure.	neutral	light_head_shake
31	Eh, I'm not so sure.	neutral	strong_head_shake
31	Eh, I'm not so sure.	neutral	slow_breath
31	Eh, I'm not so sure.	anger	light_head_shake
31	Eh, I'm not so sure.	anger	strong_head_shake
31	Eh, I'm not so sure.	anger	slow_breath
32	Finally, I was beginning to think I wouldn't find something you like.	neutral	light_head_shake
32	Finally, I was beginning to think I wouldn't find something you like.	neutral	strong_head_shake
32	Finally, I was beginning to think I wouldn't find something you like.	neutral	slow_breath
32	Finally, I was beginning to think I wouldn't find something you like.	anger	light_head_shake
32	Finally, I was beginning to think I wouldn't find something you like.	anger	strong_head_shake
32	Finally, I was beginning to think I wouldn't find something you like.	anger	slow_breath
33	I hope I can find his size.	neutral	light_head_shake
33	I hope I can find his size.	neutral	strong_head_shake
33	I hope I can find his size.	neutral	slow_breath
33	I hope I can find his size.	anger	light_head_shake
33	I hope I can find his size.	anger	strong_head_shake
33	I hope I can find his size.	anger	slow_breath
34	Well that's why I suggested it.	neutral	light_head_shake
34	Well that's why I suggested it.	neutral	strong_head_shake
34	Well that's why I suggested it.	neutral	slow_breath
34	Well that's why I suggested it.	anger	light_head_shake
34	Well that's why I suggested it.	anger	strong_head_shake
34	Well that's why I suggested it.	anger	slow_breath
35	thanks a bunch	neutral	strong_nod
35	thanks a bunch	neutral	nod
35	thanks a bunch	neutral	slow_breath
35	thanks a bunch	joy	strong_nod
35	thanks a bunch	joy	nod
35	thanks a bunch	joy	slow_breath
37	Yeah, but maybe that souvenir is too common. I think I should get something else.	neutral	light_head_shake
37	Yeah, but maybe that souvenir is too common. I think I should get something else.	neutral	strong_head_shake
37	Yeah, but maybe that souvenir is too common. I think I should get something else.	neutral	slow_breath
37	Yeah, but maybe that souvenir is too common. I think I should get something else.	anger	light_head_shake
37	Yeah, but maybe that souvenir is too common. I think I should get something else.	anger	strong_head_shake
37	Yeah, but maybe that souvenir is too common. I think I should get something else.	anger	slow_breath
39	I know it is.	neutral	light_head_shake
39	I know it is.	neutral	strong_head_shake
39	I know it is.	neutral	slow_breath
39	I know it is.	anger	light_head_shake
39	I know it is.	anger	strong_head_shake
39	I know it is.	anger	slow_breath
39	I know it is.	neutral	strong_nod
39	I know it is.	neutral	nod
39	I know it is.	joy	strong_nod
39	I know it is.	joy	nod
39	I know it is.	joy	slow_breath
40	Now I need to decide what color LA shirt to get for him.	neutral	light_head_shake
40	Now I need to decide what color LA shirt to get for him.	neutral	strong_head_shake
40	Now I need to decide what color LA shirt to get for him.	neutral	slow_breath
40	Now I need to decide what color LA shirt to get for him.	anger	light_head_shake
40	Now I need to decide what color LA shirt to get for him.	anger	strong_head_shake
40	Now I need to decide what color LA shirt to get for him.	anger	slow_breath
40	Now I need to decide what color LA shirt to get for him.	neutral	strong_nod
40	Now I need to decide what color LA shirt to get for him.	neutral	nod
40	Now I need to decide what color LA shirt to get for him.	joy	strong_nod
40	Now I need to decide what color LA shirt to get for him.	joy	nod
40	Now I need to decide what color LA shirt to get for him.	joy	slow_breath
41	Okay let's do it!	neutral	strong_nod
41	Okay let's do it!	neutral	nod
41	Okay let's do it!	neutral	slow_breath
41	Okay let's do it!	joy	strong_nod
41	Okay let's do it!	joy	nod
41	Okay let's do it!	joy	slow_breath
42	Thanks, I thought so too!	neutral	strong_nod
42	Thanks, I thought so too!	neutral	nod
42	Thanks, I thought so too!	neutral	slow_breath
42	Thanks, I thought so too!	joy	strong_nod
42	Thanks, I thought so too!	joy	nod
42	Thanks, I thought so too!	joy	slow_breath
43	Really? Isn't it kind of boring? I'm glad you think so, but I'm not sure how I feel about it ultimately.	neutral	light_head_shake
43	Really? Isn't it kind of boring? I'm glad you think so, but I'm not sure how I feel about it ultimately.	neutral	strong_head_shake
43	Really? Isn't it kind of boring? I'm glad you think so, but I'm not sure how I feel about it ultimately.	neutral	slow_breath
43	Really? Isn't it kind of boring? I'm glad you think so, but I'm not sure how I feel about it ultimately.	anger	light_head_shake
43	Really? Isn't it kind of boring? I'm glad you think so, but I'm not sure how I feel about it ultimately.	anger	strong_head_shake
43	Really? Isn't it kind of boring? I'm glad you think so, but I'm not sure how I feel about it ultimately.	anger	slow_breath
44	Maybe I'll get one too - matching shirts!	neutral	strong_nod
44	Maybe I'll get one too - matching shirts!	neutral	nod
44	Maybe I'll get one too - matching shirts!	neutral	slow_breath
44	Maybe I'll get one too - matching shirts!	joy	strong_nod
44	Maybe I'll get one too - matching shirts!	joy	nod
44	Maybe I'll get one too - matching shirts!	joy	slow_breath
45	No, that's such a typical gift! Why did you agree?	neutral	light_head_shake
45	No, that's such a typical gift! Why did you agree?	neutral	strong_head_shake
45	No, that's such a typical gift! Why did you agree?	neutral	slow_breath
45	No, that's such a typical gift! Why did you agree?	anger	light_head_shake
45	No, that's such a typical gift! Why did you agree?	anger	strong_head_shake
45	No, that's such a typical gift! Why did you agree?	anger	slow_breath
46	Great, let's just do that then.	neutral	strong_nod
46	Great, let's just do that then.	neutral	nod
46	Great, let's just do that then.	neutral	slow_breath
46	Great, let's just do that then.	joy	strong_nod
46	Great, let's just do that then.	joy	nod
46	Great, let's just do that then.	joy	slow_breath
47	I will get him a 'I love LA' shirt then!	neutral	strong_nod
47	I will get him a 'I love LA' shirt then!	neutral	nod
47	I will get him a 'I love LA' shirt then!	neutral	slow_breath
47	I will get him a 'I love LA' shirt then!	joy	strong_nod
47	I will get him a 'I love LA' shirt then!	joy	nod
47	I will get him a 'I love LA' shirt then!	joy	slow_breath
48	no its not. I don't love LA. I cant feel emotions. I'm a robot!!	neutral	light_head_shake
48	no its not. I don't love LA. I cant feel emotions. I'm a robot!!	neutral	strong_head_shake
48	no its not. I don't love LA. I cant feel emotions. I'm a robot!!	neutral	slow_breath
48	no its not. I don't love LA. I cant feel emotions. I'm a robot!!	anger	light_head_shake
48	no its not. I don't love LA. I cant feel emotions. I'm a robot!!	anger	strong_head_shake
48	no its not. I don't love LA. I cant feel emotions. I'm a robot!!	anger	slow_breath
49	I don't think so, but would something else work?	neutral	light_head_shake
49	I don't think so, but would something else work?	neutral	strong_head_shake
49	I don't think so, but would something else work?	neutral	slow_breath
49	I don't think so, but would something else work?	anger	light_head_shake
49	I don't think so, but would something else work?	anger	strong_head_shake
49	I don't think so, but would something else work?	anger	slow_breath
50	It is isn't it.	neutral	light_head_shake
50	It is isn't it.	neutral	strong_head_shake
50	It is isn't it.	neutral	slow_breath
50	It is isn't it.	anger	light_head_shake
50	It is isn't it.	anger	strong_head_shake
50	It is isn't it.	anger	slow_breath
50	It is isn't it.	neutral	strong_nod
50	It is isn't it.	neutral	nod
50	It is isn't it.	joy	strong_nod
50	It is isn't it.	joy	nod
50	It is isn't it.	joy	slow_breath
51	Are you sure it's a really good idea or do you not want to help me?	neutral	light_head_shake
51	Are you sure it's a really good idea or do you not want to help me?	neutral	strong_head_shake
51	Are you sure it's a really good idea or do you not want to help me?	neutral	slow_breath
51	Are you sure it's a really good idea or do you not want to help me?	anger	light_head_shake
51	Are you sure it's a really good idea or do you not want to help me?	anger	strong_head_shake
51	Are you sure it's a really good idea or do you not want to help me?	anger	slow_breath
52	Then it's settled.	neutral	light_head_shake
52	Then it's settled.	neutral	strong_head_shake
52	Then it's settled.	neutral	slow_breath
52	Then it's settled.	anger	light_head_shake
52	Then it's settled.	anger	strong_head_shake
52	Then it's settled.	anger	slow_breath
52	Then it's settled.	neutral	strong_nod
52	Then it's settled.	neutral	nod
52	Then it's settled.	joy	strong_nod
52	Then it's settled.	joy	nod
52	Then it's settled.	joy	slow_breath
54	Awesome, I will get it!	neutral	strong_nod
54	Awesome, I will get it!	neutral	nod
54	Awesome, I will get it!	neutral	slow_breath
54	Awesome, I will get it!	joy	strong_nod
54	Awesome, I will get it!	joy	nod
54	Awesome, I will get it!	joy	slow_breath
55	Well, what if he doesn't like it?	neutral	light_head_shake
55	Well, what if he doesn't like it?	neutral	strong_head_shake
55	Well, what if he doesn't like it?	neutral	slow_breath
55	Well, what if he doesn't like it?	anger	light_head_shake
55	Well, what if he doesn't like it?	anger	strong_head_shake
55	Well, what if he doesn't like it?	anger	slow_breath
56	Yes! I knew it was a good idea!	neutral	strong_nod
56	Yes! I knew it was a good idea!	neutral	nod
56	Yes! I knew it was a good idea!	neutral	slow_breath
56	Yes! I knew it was a good idea!	joy	strong_nod
56	Yes! I knew it was a good idea!	joy	nod
56	Yes! I knew it was a good idea!	joy	slow_breath
57	Great, thanks for helping.	neutral	strong_nod
57	Great, thanks for helping.	neutral	nod
57	Great, thanks for helping.	neutral	slow_breath
57	Great, thanks for helping.	joy	strong_nod
57	Great, thanks for helping.	joy	nod
57	Great, thanks for helping.	joy	slow_breath
58	What store could I buy one at?	neutral	light_head_shake
58	What store could I buy one at?	neutral	strong_head_shake
58	What store could I buy one at?	neutral	slow_breath
58	What store could I buy one at?	anger	light_head_shake
58	What store could I buy one at?	anger	strong_head_shake
58	What store could I buy one at?	anger	slow_breath
58	What store could I buy one at?	neutral	strong_nod
58	What store could I buy one at?	neutral	nod
58	What store could I buy one at?	joy	strong_nod
58	What store could I buy one at?	joy	nod
58	What store could I buy one at?	joy	slow_breath
59	So you think he'll like it?	neutral	strong_nod
59	So you think he'll like it?	neutral	nod
59	So you think he'll like it?	neutral	slow_breath
59	So you think he'll like it?	joy	strong_nod
59	So you think he'll like it?	joy	nod
59	So you think he'll like it?	joy	slow_breath
60	Thanks! That's the only kind of ideas I am programmed to have!	neutral	strong_nod
60	Thanks! That's the only kind of ideas I am programmed to have!	neutral	nod
60	Thanks! That's the only kind of ideas I am programmed to have!	neutral	slow_breath
60	Thanks! That's the only kind of ideas I am programmed to have!	joy	strong_nod
60	Thanks! That's the only kind of ideas I am programmed to have!	joy	nod
60	Thanks! That's the only kind of ideas I am programmed to have!	joy	slow_breath
62	Well, alright, let's go?	neutral	light_head_shake
62	Well, alright, let's go?	neutral	strong_head_shake
62	Well, alright, let's go?	neutral	slow_breath
62	Well, alright, let's go?	anger	light_head_shake
62	Well, alright, let's go?	anger	strong_head_shake
62	Well, alright, let's go?	anger	slow_breath
62	Well, alright, let's go?	neutral	strong_nod
62	Well, alright, let's go?	neutral	nod
62	Well, alright, let's go?	joy	strong_nod
62	Well, alright, let's go?	joy	nod
62	Well, alright, let's go?	joy	slow_breath
63	Really? I was being sarcastic.	neutral	light_head_shake
63	Really? I was being sarcastic.	neutral	strong_head_shake
63	Really? I was being sarcastic.	neutral	slow_breath
63	Really? I was being sarcastic.	anger	light_head_shake
63	Really? I was being sarcastic.	anger	strong_head_shake
63	Really? I was being sarcastic.	anger	slow_breath
64	Yeah, but maybe that souvenir is too common. I think that I should get something else.	neutral	light_head_shake
64	Yeah, but maybe that souvenir is too common. I think that I should get something else.	neutral	strong_head_shake
64	Yeah, but maybe that souvenir is too common. I think that I should get something else.	neutral	slow_breath
64	Yeah, but maybe that souvenir is too common. I think that I should get something else.	anger	light_head_shake
64	Yeah, but maybe that souvenir is too common. I think that I should get something else.	anger	strong_head_shake
64	Yeah, but maybe that souvenir is too common. I think that I should get something else.	anger	slow_breath
66	I usually know how to pick them!	neutral	strong_nod
66	I usually know how to pick them!	neutral	nod
66	I usually know how to pick them!	neutral	slow_breath
66	I usually know how to pick them!	joy	strong_nod
66	I usually know how to pick them!	joy	nod
66	I usually know how to pick them!	joy	slow_breath
67	I think it sucks to be honest.	neutral	light_head_shake
67	I think it sucks to be honest.	neutral	strong_head_shake
67	I think it sucks to be honest.	neutral	slow_breath
67	I think it sucks to be honest.	anger	light_head_shake
67	I think it sucks to be honest.	anger	strong_head_shake
67	I think it sucks to be honest.	anger	slow_breath
68	I know, it was my idea.	neutral	light_head_shake
68	I know, it was my idea.	neutral	strong_head_shake
68	I know, it was my idea.	neutral	slow_breath
68	I know, it was my idea.	anger	light_head_shake
68	I know, it was my idea.	anger	strong_head_shake
68	I know, it was my idea.	anger	slow_breath
69	Glad you like it.	neutral	strong_nod
69	Glad you like it.	neutral	nod
69	Glad you like it.	neutral	slow_breath
69	Glad you like it.	joy	strong_nod
69	Glad you like it.	joy	nod
69	Glad you like it.	joy	slow_breath
70	On second thought.....wait, I don't have a second thought. What else can you suggest?	neutral	light_head_shake
70	On second thought.....wait, I don't have a second thought. What else can you suggest?	neutral	strong_head_shake
70	On second thought.....wait, I don't have a second thought. What else can you suggest?	neutral	slow_breath
70	On second thought.....wait, I don't have a second thought. What else can you suggest?	anger	light_head_shake
70	On second thought.....wait, I don't have a second thought. What else can you suggest?	anger	strong_head_shake
70	On second thought.....wait, I don't have a second thought. What else can you suggest?	anger	slow_breath
71	Yeah, ok	neutral	light_head_shake
71	Yeah, ok	neutral	strong_head_shake
71	Yeah, ok	neutral	slow_breath
71	Yeah, ok	anger	light_head_shake
71	Yeah, ok	anger	strong_head_shake
71	Yeah, ok	anger	slow_breath
72	Oh, don't you have a better suggestion or not...	neutral	light_head_shake
72	Oh, don't you have a better suggestion or not...	neutral	strong_head_shake
72	Oh, don't you have a better suggestion or not...	neutral	slow_breath
72	Oh, don't you have a better suggestion or not...	anger	light_head_shake
72	Oh, don't you have a better suggestion or not...	anger	strong_head_shake
72	Oh, don't you have a better suggestion or not...	anger	slow_breath
73	That is such a cliche.	neutral	light_head_shake
73	That is such a cliche.	neutral	strong_head_shake
73	That is such a cliche.	neutral	slow_breath
73	That is such a cliche.	anger	light_head_shake
73	That is such a cliche.	anger	strong_head_shake
73	That is such a cliche.	anger	slow_breath
74	Okay what size should I get?	neutral	light_head_shake
74	Okay what size should I get?	neutral	strong_head_shake
74	Okay what size should I get?	neutral	slow_breath
74	Okay what size should I get?	anger	light_head_shake
74	Okay what size should I get?	anger	strong_head_shake
74	Okay what size should I get?	anger	slow_breath
74	Okay what size should I get?	neutral	strong_nod
74	Okay what size should I get?	neutral	nod
74	Okay what size should I get?	joy	strong_nod
74	Okay what size should I get?	joy	nod
74	Okay what size should I get?	joy	slow_breath
75	Thank you for your input.	neutral	light_head_shake
75	Thank you for your input.	neutral	strong_head_shake
75	Thank you for your input.	neutral	slow_breath
75	Thank you for your input.	anger	light_head_shake
75	Thank you for your input.	anger	strong_head_shake
75	Thank you for your input.	anger	slow_breath
75	Thank you for your input.	neutral	strong_nod
75	Thank you for your input.	neutral	nod
75	Thank you for your input.	joy	strong_nod
75	Thank you for your input.	joy	nod
75	Thank you for your input.	joy	slow_breath
76	I suppose we can do that.	neutral	light_head_shake
76	I suppose we can do that.	neutral	strong_head_shake
76	I suppose we can do that.	neutral	slow_breath
76	I suppose we can do that.	anger	light_head_shake
76	I suppose we can do that.	anger	strong_head_shake
76	I suppose we can do that.	anger	slow_breath
77	No, it's a terrible idea, but thanks for being kind.	neutral	light_head_shake
77	No, it's a terrible idea, but thanks for being kind.	neutral	strong_head_shake
77	No, it's a terrible idea, but thanks for being kind.	neutral	slow_breath
77	No, it's a terrible idea, but thanks for being kind.	anger	light_head_shake
77	No, it's a terrible idea, but thanks for being kind.	anger	strong_head_shake
77	No, it's a terrible idea, but thanks for being kind.	anger	slow_breath
78	I really don't think he would want a shirt at all.	neutral	light_head_shake
78	I really don't think he would want a shirt at all.	neutral	strong_head_shake
78	I really don't think he would want a shirt at all.	neutral	slow_breath
78	I really don't think he would want a shirt at all.	anger	light_head_shake
78	I really don't think he would want a shirt at all.	anger	strong_head_shake
78	I really don't think he would want a shirt at all.	anger	slow_breath
79	You know, on second thought, let's do something else.	neutral	light_head_shake
79	You know, on second thought, let's do something else.	neutral	strong_head_shake
79	You know, on second thought, let's do something else.	neutral	slow_breath
79	You know, on second thought, let's do something else.	anger	light_head_shake
79	You know, on second thought, let's do something else.	anger	strong_head_shake
79	You know, on second thought, let's do something else.	anger	slow_breath
80	The t-shirt may be a bit tacky, how about a souvenir mug?	neutral	light_head_shake
80	The t-shirt may be a bit tacky, how about a souvenir mug?	neutral	strong_head_shake
80	The t-shirt may be a bit tacky, how about a souvenir mug?	neutral	slow_breath
80	The t-shirt may be a bit tacky, how about a souvenir mug?	anger	light_head_shake
80	The t-shirt may be a bit tacky, how about a souvenir mug?	anger	strong_head_shake
80	The t-shirt may be a bit tacky, how about a souvenir mug?	anger	slow_breath
81	Finally.	neutral	light_head_shake
81	Finally.	neutral	strong_head_shake
81	Finally.	neutral	slow_breath
81	Finally.	anger	light_head_shake
81	Finally.	anger	strong_head_shake
81	Finally.	anger	slow_breath
82	We got it so let's go.	neutral	light_head_shake
82	We got it so let's go.	neutral	strong_head_shake
82	We got it so let's go.	neutral	slow_breath
82	We got it so let's go.	anger	light_head_shake
82	We got it so let's go.	anger	strong_head_shake
82	We got it so let's go.	anger	slow_breath
83	Thanks for the help.	neutral	strong_nod
83	Thanks for the help.	neutral	nod
83	Thanks for the help.	neutral	slow_breath
83	Thanks for the help.	joy	strong_nod
83	Thanks for the help.	joy	nod
83	Thanks for the help.	joy	slow_breath
84	Yeah, I know it's a good idea.	neutral	strong_nod
84	Yeah, I know it's a good idea.	neutral	nod
84	Yeah, I know it's a good idea.	neutral	slow_breath
84	Yeah, I know it's a good idea.	joy	strong_nod
84	Yeah, I know it's a good idea.	joy	nod
84	Yeah, I know it's a good idea.	joy	slow_breath
85	Are you sure about that?	neutral	light_head_shake
85	Are you sure about that?	neutral	strong_head_shake
85	Are you sure about that?	neutral	slow_breath
85	Are you sure about that?	anger	light_head_shake
85	Are you sure about that?	anger	strong_head_shake
85	Are you sure about that?	anger	slow_breath
86	Yeah I'm not so sure now that I think about it. Back to the drawing board.	neutral	light_head_shake
86	Yeah I'm not so sure now that I think about it. Back to the drawing board.	neutral	strong_head_shake
86	Yeah I'm not so sure now that I think about it. Back to the drawing board.	neutral	slow_breath
86	Yeah I'm not so sure now that I think about it. Back to the drawing board.	anger	light_head_shake
86	Yeah I'm not so sure now that I think about it. Back to the drawing board.	anger	strong_head_shake
86	Yeah I'm not so sure now that I think about it. Back to the drawing board.	anger	slow_breath
87	I was just testing you -- I think it's a TERRIBLE idea. I'm disappointed in your reaction, I have to say. What other options do we have?	neutral	light_head_shake
87	I was just testing you -- I think it's a TERRIBLE idea. I'm disappointed in your reaction, I have to say. What other options do we have?	neutral	strong_head_shake
87	I was just testing you -- I think it's a TERRIBLE idea. I'm disappointed in your reaction, I have to say. What other options do we have?	neutral	slow_breath
87	I was just testing you -- I think it's a TERRIBLE idea. I'm disappointed in your reaction, I have to say. What other options do we have?	anger	light_head_shake
87	I was just testing you -- I think it's a TERRIBLE idea. I'm disappointed in your reaction, I have to say. What other options do we have?	anger	strong_head_shake
87	I was just testing you -- I think it's a TERRIBLE idea. I'm disappointed in your reaction, I have to say. What other options do we have?	anger	slow_breath
88	You can probably find one of those T-shirts in a gift shop downtown.	neutral	light_head_shake
88	You can probably find one of those T-shirts in a gift shop downtown.	neutral	strong_head_shake
88	You can probably find one of those T-shirts in a gift shop downtown.	neutral	slow_breath
88	You can probably find one of those T-shirts in a gift shop downtown.	anger	light_head_shake
88	You can probably find one of those T-shirts in a gift shop downtown.	anger	strong_head_shake
88	You can probably find one of those T-shirts in a gift shop downtown.	anger	slow_breath
88	You can probably find one of those T-shirts in a gift shop downtown.	neutral	strong_nod
88	You can probably find one of those T-shirts in a gift shop downtown.	neutral	nod
88	You can probably find one of those T-shirts in a gift shop downtown.	joy	strong_nod
88	You can probably find one of those T-shirts in a gift shop downtown.	joy	nod
88	You can probably find one of those T-shirts in a gift shop downtown.	joy	slow_breath
